order_line_id,order_id,product_id,quantity,unit_price,discount_rate,source_row
L003533,O01443,P010,3,211.00,0.10,3534
L003534,O01443,P022,1,134.00,0.00,3535
L003535,O01444,P013,5,271.00,0.05,3536
L003536,O01444,P012,1,134.00,0.10,3537
L003537,O01444,P020,2,189.00,0.20,3538
L003538,O01445,P008,1,188.00,0.05,3539
L003539,O01445,P016,1,231.00,0.10,3540
L003540,O01445,P017,5,300.00,0.05,3541
L003541,O01446,P001,2,122.00,0.10,3542
L003542,O01447,P004,4,123.00,0.05,3543
L003543,O01448,P023,2,68.00,0.20,3544
L003544,O01448,P019,3,78.00,0.00,3545
L003545,O01449,P008,4,188.00,0.10,3546
L003546,O01449,P018,5,269.00,0.20,3547
L003547,O01450,P004,5,123.00,0.10,3548
L003548,O01450,P007,1,35.00,0.10,3549
L003549,O01450,P003,4,199.00,0.20,3550
L003550,O01450,P016,4,231.00,0.05,3551
L003551,O01451,P018,5,269.00,0.05,3552
L003552,O01452,P024,3,81.00,0.00,3553
L003553,O01452,P002,3,284.00,0.10,3554
L003554,O01452,P004,4,123.00,0.20,3555
L003555,O01452,P011,5,80.00,0.05,3556
L003556,O01453,P001,3,122.00,0.00,3557
L003557,O01453,P009,4,93.00,0.00,3558
L003558,O01453,P013,3,271.00,0.05,3559
L003559,O01454,P019,3,78.00,0.20,3560
L003560,O01455,P013,1,271.00,0.00,3561
L003561,O01455,P002,2,284.00,0.10,3562
L003562,O01455,P015,4,254.00,0.05,3563
L003563,O01456,P009,4,93.00,0.05,3564
L003564,O01456,P013,5,271.00,0.20,3565
L003565,O01456,P021,1,249.00,0.00,3566
L003566,O01457,P017,3,300.00,0.05,3567
L003567,O01457,P016,4,231.00,0.00,3568
L003568,O01458,P021,1,249.00,0.20,3569
L003569,O01458,P001,5,122.00,0.10,3570
L003570,O01458,P016,2,231.00,0.05,3571
L003571,O01458,P024,5,81.00,0.20,3572
L003572,O01459,P023,5,68.00,0.05,3573
L003573,O01460,P016,3,231.00,0.05,3574
L003574,O01460,P011,1,80.00,0.10,3575
L003575,O01460,P006,1,196.00,0.00,3576
L003576,O01461,P019,3,78.00,0.20,3577
L003577,O01461,P002,5,284.00,0.10,3578
L003578,O01461,P003,3,199.00,0.10,3579
L003579,O01461,P012,4,134.00,0.00,3580
L003580,O01462,P003,3,199.00,0.00,3581
L003581,O01462,P008,3,188.00,0.05,3582
L003582,O01462,P009,1,93.00,0.20,3583
L003583,O01463,P014,1,294.00,0.10,3584
L003584,O01463,P014,2,294.00,0.10,3585
L003585,O01463,P023,5,68.00,0.10,3586
L003586,O01463,P014,5,294.00,0.05,3587
L003587,O01464,P014,2,294.00,0.10,3588
L003588,O01465,P008,5,188.00,0.00,3589
L003589,O01466,P017,4,300.00,0.00,3590
L003590,O01466,P022,5,134.00,0.10,3591
L003591,O01466,P004,1,123.00,0.10,3592
L003592,O01466,P014,5,294.00,0.00,3593
L003593,O01467,P005,5,65.00,0.05,3594
L003594,O01468,P008,5,188.00,0.00,3595
L003595,O01469,P019,4,78.00,0.10,3596
L003596,O01469,P005,2,65.00,0.00,3597
L003597,O01469,P019,2,78.00,0.2,3598
L003598,O01470,P020,3,189.00,0.10,3599
L003599,O01470,P004,4,123.00,0.10,3600
L003600,O01471,P022,5,134.00,0.00,3601
L003601,O01471,P024,4,81.00,0.20,3602
L003602,O01471,P022,1,134.00,0.10,3603
L003603,O01472,P006,1,196.00,0.00,3604
L003604,O01472,P003,2,199.00,0.05,3605
L003605,O01473,P021,2,249.00,0.10,3606
L003606,O01473,P003,1,199.00,0.20,3607
L003607,O01473,P011,4,80.00,0.10,3608
L003608,O01473,P003,1,199.00,0.00,3609
L003609,O01474,P004,4,123.00,0.10,3610
L003610,O01474,P004,1,123.00,0.10,3611
L003611,O01474,P024,5,81.00,0.20,3612
L003612,O01474,P017,1,300.00,0.00,3613
L003613,O01475,P023,4,68.00,0.20,3614
L003614,O01475,P007,3,35.00,0.00,3615
L003615,O01476,P007,3,35.00,0.10,3616
L003616,O01476,P021,2,249.00,0.20,3617
L003617,O01476,P004,5,123.00,0.05,3618
L003618,O01476,P003,2,199.00,0.00,3619
L003619,O01477,P017,3,300.00,0.20,3620
L003620,O01478,P022,2,134.00,0.10,3621
L003621,O01478,P022,5,134.00,0.20,3622
L003622,O01479,P008,1,188.00,0.00,3623
L003623,O01479,P015,4,254.00,0.00,3624
L003624,O01479,P014,4,294.00,0.20,3625
L003625,O01480,P018,1,269.00,0.05,3626
L003626,O01480,P019,1,78.00,0.10,3627
L003627,O01480,P022,4,134.00,0.00,3628
L003628,O01481,P016,4,231.00,0.2,3629
L003629,O01481,P013,4,271.00,0.10,3630
L003630,O01481,P012,3,134.00,0.05,3631
L003631,O01481,P005,5,65.00,0.00,3632
L003632,O01482,P018,5,269.00,0.20,3633
L003633,O01482,P020,4,189.00,0.00,3634
L003634,O01482,P017,4,300.00,0.05,3635
L003635,O01482,P001,1,122.00,0.20,3636
L003636,O01483,P018,3,269.00,0.20,3637
L003637,O01484,P002,5,284.00,0.00,3638
L003638,O01485,P018,2,269.00,0.00,3639
L003639,O01486,P024,5,81.00,0.00,3640
L003640,O01487,P012,2,134.00,0.00,3641
L003641,O01488,P024,5,81.00,0.10,3642
L003642,O01488,P016,1,231.00,0.20,3643
L003643,O01488,P016,2,231.00,0.20,3644
L003644,O01488,P003,3,199.00,0.20,3645
L003645,O01489,P004,5,123.00,0.20,3646
L003646,O01489,P021,4,249.00,0.10,3647
L003647,O01489,P018,1,269.00,0.05,3648
L003648,O01489,P019,3,78.00,0.10,3649
L003649,O01490,P019,5,78.00,0.00,3650
L003650,O01491,P023,5,68.00,0.10,3651
L003651,O01491,P014,2,294.00,0.05,3652
L003652,O01492,P018,3,269.00,0.20,3653
L003653,O01492,P010,5,211.00,0.10,3654
L003654,O01493,P002,1,284.00,0.00,3655
L003655,O01493,P019,4,78.00,0.10,3656
L003656,O01493,P010,5,211.00,0.05,3657
L003657,O01493,P023,4,68.00,0.00,3658
L003658,O01494,P020,2,189.00,0.05,3659
L003659,O01495,P018,3,269.00,0.2,3660
L003660,O01495,P001,2,122.00,0.10,3661
L003661,O01495,P001,5,122.00,0.05,3662
L003662,O01495,P016,1,231.00,0.05,3663
L003663,O01496,P003,3,199.00,0.00,3664
L003664,O01496,P013,5,271.00,0.10,3665
L003665,O01496,P014,2,294.00,0.20,3666
L003666,O01497,P020,4,189.00,0.05,3667
L003667,O01497,P017,4,300.00,0.05,3668
L003668,O01497,P016,1,231.00,0.20,3669
L003669,O01497,P017,3,300.00,0.20,3670
L003670,O01498,P008,2,188.00,0.05,3671
L003671,O01498,P021,2,249.00,0.05,3672
L003672,O01499,P001,1,122.00,0.05,3673
L003673,O01499,P022,3,134.00,0.10,3674
L003674,O01499,P012,3,134.00,0.05,3675
L003675,O01500,P009,1,93.00,0.10,3676
L003676,O01500,P011,3,80.00,0.10,3677
L003677,O01500,P004,1,123.00,0.00,3678
L003678,O01501,P014,3,294.00,0.10,3679
L003679,O01501,P020,4,189.00,0.10,3680
L003680,O01502,P015,3,254.00,0.05,3681
L003681,O01502,P024,2,81.00,0.05,3682
L003682,O01502,P020,5,189.00,0.00,3683
L003683,O01502,P007,5,35.00,0.20,3684
L003684,O01503,P005,3,65.00,0.00,3685
L003685,O01503,P019,5,78.00,0.20,3686
L003686,O01504,P007,5,35.00,0.10,3687
L003687,O01505,P011,1,80.00,0.10,3688
L003688,O01505,P005,5,65.00,0.00,3689
L003689,O01505,P013,1,271.00,0.10,3690
L003690,O01505,P005,5,65.00,0,3691
L003691,O01506,P008,1,188.00,0.10,3692
L003692,O01507,P001,5,122.00,0.10,3693
L003693,O01507,P016,1,231.00,0.10,3694
L003694,O01507,P016,2,231.00,0.05,3695
L003695,O01507,P008,4,188.00,0.10,3696
L003696,O01508,P005,2,65.00,0.20,3697
L003697,O01509,P020,5,189.00,0.20,3698
L003698,O01509,P009,2,93.00,0.10,3699
L003699,O01509,P018,4,269.00,0.20,3700
L003700,O01510,P008,3,188.00,0.20,3701
L003701,O01510,P008,4,188.00,0.05,3702
L003702,O01510,P005,3,65.00,0.00,3703
L003703,O01510,P005,5,65.00,0.05,3704
L003704,O01511,P005,4,65.00,0.10,3705
L003705,O01512,P014,2,294.00,0.10,3706
L003706,O01512,P023,4,68.00,0.10,3707
L003707,O01513,P012,2,134.00,0.20,3708
L003708,O01513,P010,1,211.00,0.05,3709
L003709,O01513,P020,1,189.00,0.20,3710
L003710,O01513,P005,4,65.00,0.00,3711
L003711,O01514,P007,4,35.00,0.20,3712
L003712,O01514,P020,2,189.00,0.00,3713
L003713,O01515,P006,5,196.00,0.10,3714
L003714,O01515,P009,2,93.00,0.20,3715
L003715,O01515,P020,4,189.00,0.05,3716
L003716,O01515,P007,2,35.00,0.20,3717
L003717,O01516,P011,2,80.00,0.10,3718
L003718,O01516,P002,4,284.00,0.10,3719
L003719,O01517,P020,2,189.00,0.10,3720
L003720,O01518,P022,5,134.00,0.05,3721
L003721,O01518,P024,1,81.00,0.05,3722
L003722,O01518,P006,1,196.00,0.10,3723
L003723,O01518,P007,5,35.00,0.10,3724
L003724,O01519,P009,5,93.00,0.05,3725
L003725,O01520,P012,4,134.00,0.00,3726
L003726,O01520,P001,3,122.00,0.10,3727
L003727,O01521,P021,2,249.00,0.05,3728
L003728,O01521,P018,5,269.00,0.00,3729
L003729,O01521,P010,4,211.00,0.05,3730
L003730,O01522,P023,1,68.00,0.00,3731
L003731,O01523,P002,1,284.00,0.05,3732
L003732,O01523,P011,1,80.00,0.20,3733
L003733,O01523,P010,3,211.00,0.20,3734
L003734,O01524,P020,3,189.00,0.05,3735
L003735,O01524,P006,3,196.00,0.10,3736
L003736,O01524,P005,5,65.00,0.00,3737
L003737,O01524,P008,4,188.00,0.20,3738
L003738,O01525,P023,4,68.00,0.10,3739
L003739,O01526,P016,2,231.00,0.10,3740
L003740,O01527,P016,1,231.00,0.10,3741
L003741,O01528,P016,4,231.00,0.05,3742
L003742,O01528,P023,5,68.00,0.05,3743
L003743,O01529,P017,3,300.00,0.20,3744
L003744,O01529,P018,1,269.00,0.00,3745
L003745,O01529,P012,3,134.00,0.00,3746
L003746,O01529,P004,1,123.00,0.10,3747
L003747,O01530,P006,4,196.00,0.00,3748
L003748,O01530,P001,5,122.00,0.10,3749
L003749,O01530,P015,5,254.00,0.00,3750
L003750,O01531,P003,4,199.00,0.05,3751
L003751,O01531,P004,2,123.00,0.05,3752
L003752,O01531,P009,3,93.00,0.1,3753
L003753,O01532,P022,5,134.00,0.00,3754
L003754,O01532,P013,2,271.00,0.20,3755
L003755,O01533,P010,3,211.00,0.00,3756
L003756,O01533,P013,1,271.00,0.00,3757
L003757,O01534,P012,4,134.00,0.10,3758
L003758,O01534,P015,3,254.00,0.10,3759
L003759,O01535,P004,5,123.00,0.10,3760
L003760,O01535,P015,5,254.00,0.10,3761
L003761,O01535,P019,4,78.00,0.10,3762
L003762,O01535,P014,5,294.00,0.10,3763
L003763,O01536,P010,3,211.00,0.05,3764
L003764,O01536,P020,5,189.00,0.05,3765
L003765,O01536,P007,5,35.00,0.10,3766
L003766,O01536,P014,5,294.00,0.00,3767
L003767,O01537,P021,5,249.00,0.00,3768
L003768,O01537,P010,2,211.00,0.05,3769
L003769,O01537,P023,2,68.00,0.05,3770
L003770,O01537,P024,1,81.00,0.05,3771
L003771,O01538,P016,4,231.00,0.05,3772
L003772,O01538,P015,2,254.00,0.10,3773
L003773,O01538,P011,2,80.00,0.20,3774
L003774,O01538,P009,5,93.00,0.10,3775
L003775,O01539,P018,4,269.00,0.10,3776
L003776,O01539,P021,2,249.00,0.20,3777
L003777,O01539,P022,1,134.00,0.00,3778
L003778,O01540,P007,3,35.00,0.05,3779
L003779,O01540,P021,4,249.00,0.05,3780
L003780,O01540,P020,2,189.00,0.10,3781
L003781,O01541,P013,5,271.00,0.10,3782
L003782,O01541,P022,2,134.00,0.00,3783
L003783,O01541,P017,1,300.00,0,3784
L003784,O01542,P002,3,284.00,0.05,3785
L003785,O01542,P002,5,284.00,0.10,3786
L003786,O01542,P024,5,81.00,0.10,3787
L003787,O01542,P019,2,78.00,0.00,3788
L003788,O01543,P019,5,78.00,0.10,3789
L003789,O01543,P014,2,294.00,0.05,3790
L003790,O01544,P017,2,300.00,0.00,3791
L003791,O01545,P021,2,249.00,0.20,3792
L003792,O01545,P018,4,269.00,0.20,3793
L003793,O01546,P016,4,231.00,0.10,3794
L003794,O01546,P020,2,189.00,0.05,3795
L003795,O01546,P014,4,294.00,0.20,3796
L003796,O01546,P018,3,269.00,0.10,3797
L003797,O01547,P020,4,189.00,0.00,3798
L003798,O01547,P016,5,231.00,0.05,3799
L003799,O01547,P003,5,199.00,0.00,3800
L003800,O01548,P009,1,93.00,0.10,3801
L003801,O01548,P008,2,188.00,0.20,3802
L003802,O01549,P004,2,123.00,0.05,3803
L003803,O01550,P009,2,93.00,0.00,3804
L003804,O01550,P013,4,271.00,0.05,3805
L003805,O01550,P015,4,254.00,0.10,3806
L003806,O01550,P014,5,294.00,0.05,3807
L003807,O01551,P009,5,93.00,0.00,3808
L003808,O01551,P018,4,269.00,0.10,3809
L003809,O01551,P005,1,65.00,0.05,3810
L003810,O01551,P007,1,35.00,0.10,3811
L003811,O01552,P020,5,189.00,0.05,3812
L003812,O01552,P006,3,196.00,0.00,3813
L003813,O01553,P007,5,35.00,0.05,3814
L003814,O01553,P023,4,68.00,0.2,3815
L003815,O01554,P012,1,134.00,0.10,3816
L003816,O01555,P006,1,196.00,0.05,3817
L003817,O01555,P005,4,65.00,0.20,3818
L003818,O01555,P015,4,254.00,0.00,3819
L003819,O01556,P001,1,122.00,0.00,3820
L003820,O01557,P009,1,93.00,0.20,3821
L003821,O01557,P012,1,134.00,0.00,3822
L003822,O01557,P009,3,93.00,0.05,3823
L003823,O01558,P023,2,68.00,0.20,3824
L003824,O01558,P013,3,271.00,0.20,3825
L003825,O01558,P012,1,134.00,0.00,3826
L003826,O01558,P002,2,284.00,0.10,3827
L003827,O01559,P015,1,254.00,0.20,3828
L003828,O01560,P017,3,300.00,0.05,3829
L003829,O01560,P018,3,269.00,0.20,3830
L003830,O01560,P021,3,249.00,0.20,3831
L003831,O01561,P013,4,271.00,0.20,3832
L003832,O01561,P002,3,284.00,0.10,3833
L003833,O01562,P015,5,254.00,0.10,3834
L003834,O01563,P017,4,300.00,0.00,3835
L003835,O01563,P020,5,189.00,0.10,3836
L003836,O01564,P003,1,199.00,0.00,3837
L003837,O01564,P021,4,249.00,0.10,3838
L003838,O01564,P020,5,189.00,0.10,3839
L003839,O01564,P014,2,294.00,0.10,3840
L003840,O01565,P006,5,196.00,0.05,3841
L003841,O01565,P008,2,188.00,0.00,3842
L003842,O01566,P008,1,188.00,0.20,3843
L003843,O01566,P019,5,78.00,0.20,3844
L003844,O01566,P019,1,78.00,0.05,3845
L003845,O01566,P010,3,211.00,0.1,3846
L003846,O01567,P020,3,189.00,0.10,3847
L003847,O01567,P001,2,122.00,0.20,3848
L003848,O01567,P020,2,189.00,0.20,3849
L003849,O01567,P002,1,284.00,0.10,3850
L003850,O01568,P023,5,68.00,0.20,3851
L003851,O01568,P011,5,80.00,0.10,3852
L003852,O01568,P009,4,93.00,0.10,3853
L003853,O01569,P014,2,294.00,0.05,3854
L003854,O01569,P019,2,78.00,0.05,3855
L003855,O01569,P021,2,249.00,0.05,3856
L003856,O01569,P020,5,189.00,0.20,3857
L003857,O01570,P014,3,294.00,0.10,3858
L003858,O01570,P003,3,199.00,0.05,3859
L003859,O01570,P016,3,231.00,0.05,3860
L003860,O01570,P012,3,134.00,0.20,3861
L003861,O01571,P004,2,123.00,0.00,3862
L003862,O01571,P019,5,78.00,0.20,3863
L003863,O01571,P001,1,122.00,0.00,3864
L003864,O01572,P002,5,284.00,0.10,3865
L003865,O01572,P001,1,122.00,0.05,3866
L003866,O01572,P004,4,123.00,0.10,3867
L003867,O01573,P006,4,196.00,0.10,3868
L003868,O01573,P019,5,78.00,0.05,3869
L003869,O01573,P011,1,80.00,0.05,3870
L003870,O01574,P012,3,134.00,0.05,3871
L003871,O01574,P005,4,65.00,0.20,3872
L003872,O01574,P008,2,188.00,0.20,3873
L003873,O01574,P020,4,189.00,0.20,3874
L003874,O01575,P019,4,78.00,0.05,3875
L003875,O01575,P002,5,284.00,0.05,3876
L003876,O01575,P020,3,189.00,0.05,3877
L003877,O01576,P023,4,68.00,0.10,3878
L003878,O01576,P002,5,284.00,0.20,3879
L003879,O01577,P010,1,211.00,0.00,3880
L003880,O01577,P014,3,294.00,0.05,3881
L003881,O01577,P004,4,123.00,0.05,3882
L003882,O01578,P017,5,300.00,0.10,3883
L003883,O01578,P005,1,65.00,0.00,3884
L003884,O01578,P016,3,231.00,0.05,3885
L003885,O01578,P020,3,189.00,0.05,3886
L003886,O01579,P015,1,254.00,0.10,3887
L003887,O01580,P009,2,93.00,0.05,3888
L003888,O01581,P001,1,122.00,0.20,3889
L003889,O01581,P005,5,65.00,0.10,3890
L003890,O01581,P013,4,271.00,0.00,3891
L003891,O01582,P015,2,254.00,0.20,3892
L003892,O01582,P018,3,269.00,0.10,3893
L003893,O01582,P015,5,254.00,0.05,3894
L003894,O01583,P009,4,93.00,0.00,3895
L003895,O01583,P007,4,35.00,0.10,3896
L003896,O01583,P024,4,81.00,0.05,3897
L003897,O01583,P010,2,211.00,0.05,3898
L003898,O01584,P013,2,271.00,0.05,3899
L003899,O01584,P009,4,93.00,0.00,3900
L003900,O01585,P021,1,249.00,0.00,3901
L003901,O01586,P023,3,68.00,0.00,3902
L003902,O01586,P014,4,294.00,0.20,3903
L003903,O01586,P014,1,294.00,0.05,3904
L003904,O01586,P022,5,134.00,0.00,3905
L003905,O01587,P018,5,269.00,0.20,3906
L003906,O01587,P007,2,35.00,0.00,3907
L003907,O01588,P014,4,294.00,0.05,3908
L003908,O01588,P013,5,271.00,0.20,3909
L003909,O01588,P015,3,254.00,0.20,3910
L003910,O01589,P018,3,269.00,0.05,3911
L003911,O01589,P021,4,249.00,0.00,3912
L003912,O01590,P017,1,300.00,0.05,3913
L003913,O01590,P021,2,249.00,0.20,3914
L003914,O01590,P017,2,300.00,0.05,3915
L003915,O01590,P011,1,80.00,0.10,3916
L003916,O01591,P013,4,271.00,0.20,3917
L003917,O01591,P023,1,68.00,0.10,3918
L003918,O01591,P012,2,134.00,0.05,3919
L003919,O01592,P001,3,122.00,0.05,3920
L003920,O01593,P024,3,81.00,0.20,3921
L003921,O01593,P024,3,81.00,0.00,3922
L003922,O01593,P002,1,284.00,0.00,3923
L003923,O01593,P010,2,211.00,0.05,3924
L003924,O01594,P022,4,134.00,0.00,3925
L003925,O01594,P022,4,134.00,0.05,3926
L003926,O01595,P016,5,231.00,0.05,3927
L003927,O01595,P009,2,93.00,0.00,3928
L003928,O01595,P013,4,271.00,0.05,3929
L003929,O01596,P014,1,294.00,0.20,3930
L003930,O01596,P018,2,269.00,0.05,3931
L003931,O01596,P024,4,81.00,0.05,3932
L003932,O01596,P005,5,65.00,0.00,3933
L003933,O01597,P002,1,284.00,0.05,3934
L003934,O01597,P021,4,249.00,0.05,3935
L003935,O01597,P024,4,81.00,0.10,3936
L003936,O01598,P012,3,134.00,0.10,3937
L003937,O01599,P001,3,122.00,0.05,3938
L003938,O01599,P004,2,123.00,0.1,3939
L003939,O01599,P015,2,254.00,0.05,3940
L003940,O01600,P004,5,123.00,0.20,3941
L003941,O01600,P009,5,93.00,0.05,3942
L003942,O01600,P007,1,35.00,0.10,3943
L003943,O01601,P015,3,254.00,0.20,3944
L003944,O01602,P015,5,254.00,0.05,3945
L003945,O01602,P009,5,93.00,0.00,3946
L003946,O01603,P020,1,189.00,0.05,3947
L003947,O01603,P016,4,231.00,0.10,3948
L003948,O01604,P007,2,35.00,0.05,3949
L003949,O01605,P009,2,93.00,0.00,3950
L003950,O01605,P012,2,134.00,0.20,3951
L003951,O01606,P013,1,271.00,0.00,3952
L003952,O01606,P015,5,254.00,0.00,3953
L003953,O01606,P014,4,294.00,0.20,3954
L003954,O01607,P022,2,134.00,0.10,3955
L003955,O01608,P013,5,271.00,0.00,3956
L003956,O01609,P002,3,284.00,0.00,3957
L003957,O01609,P001,3,122.00,0.00,3958
L003958,O01610,P002,5,284.00,0.20,3959
L003959,O01610,P024,2,81.00,0.05,3960
L003960,O01610,P013,5,271.00,0.20,3961
L003961,O01610,P004,2,123.00,0.10,3962
L003962,O01611,P005,2,65.00,0.10,3963
L003963,O01611,P017,1,300.00,0.10,3964
L003964,O01612,P007,4,35.00,0.10,3965
L003965,O01613,P018,5,269.00,0.10,3966
L003966,O01613,P013,4,271.00,0.00,3967
L003967,O01614,P013,1,271.00,0.00,3968
L003968,O01614,P015,4,254.00,0.20,3969
L003969,O01615,P022,3,134.00,0,3970
L003970,O01615,P006,5,196.00,0.20,3971
L003971,O01615,P015,5,254.00,0.10,3972
L003972,O01615,P010,5,211.00,0.05,3973
L003973,O01616,P003,5,199.00,0.05,3974
L003974,O01617,P014,5,294.00,0.05,3975
L003975,O01617,P006,4,196.00,0.20,3976
L003976,O01617,P020,4,189.00,0.00,3977
L003977,O01617,P008,3,188.00,0.00,3978
L003978,O01618,P005,5,65.00,0.05,3979
L003979,O01618,P011,2,80.00,0.05,3980
L003980,O01618,P004,3,123.00,0.10,3981
L003981,O01619,P011,5,80.00,0.20,3982
L003982,O01619,P010,4,211.00,0.00,3983
L003983,O01619,P007,1,35.00,0.05,3984
L003984,O01620,P002,3,284.00,0.10,3985
L003985,O01620,P004,4,123.00,0.00,3986
L003986,O01621,P022,1,134.00,0.10,3987
L003987,O01621,P023,3,68.00,0.05,3988
L003988,O01621,P010,5,211.00,0.20,3989
L003989,O01622,P020,2,189.00,0.20,3990
L003990,O01622,P009,3,93.00,0.05,3991
L003991,O01623,P008,1,188.00,0.10,3992
L003992,O01623,P009,4,93.00,0.10,3993
L003993,O01623,P001,3,122.00,0.05,3994
L003994,O01623,P015,1,254.00,0.05,3995
L003995,O01624,P019,2,78.00,0.00,3996
L003996,O01625,P023,4,68.00,0.10,3997
L003997,O01625,P001,3,122.00,0.10,3998
L003998,O01625,P024,1,81.00,0.20,3999
L003999,O01626,P015,3,254.00,0.20,4000
L004000,O01627,P023,3,68.00,0.05,4001
L004001,O01627,P016,4,231.00,0.00,4002
L004002,O01628,P004,4,123.00,0.05,4003
L004003,O01629,P005,1,65.00,0.00,4004
L004004,O01629,P007,2,35.00,0.10,4005
L004005,O01630,P003,2,199.00,0.20,4006
L004006,O01630,P011,4,80.00,0.10,4007
L004007,O01630,P013,5,271.00,0.20,4008
L004008,O01630,P009,2,93.00,0.00,4009
L004009,O01631,P006,1,196.00,0.10,4010
L004010,O01631,P023,2,68.00,0.05,4011
L004011,O01631,P024,3,81.00,0.10,4012
L004012,O01632,P019,3,78.00,0.05,4013
L004013,O01632,P018,5,269.00,0.05,4014
L004014,O01633,P015,4,254.00,0.10,4015
L004015,O01633,P017,1,300.00,0.10,4016
L004016,O01633,P022,4,134.00,0.20,4017
L004017,O01633,P014,5,294.00,0.00,4018
L004018,O01634,P003,2,199.00,0.05,4019
L004019,O01635,P022,5,134.00,0.20,4020
L004020,O01635,P004,5,123.00,0.05,4021
L004021,O01635,P020,2,189.00,0.20,4022
L004022,O01635,P023,2,68.00,0.00,4023
L004023,O01636,P016,3,231.00,0.10,4024
L004024,O01637,P013,4,271.00,0.20,4025
L004025,O01637,P018,4,269.00,0.00,4026
L004026,O01638,P021,3,249.00,0.00,4027
L004027,O01638,P005,4,65.00,0.00,4028
L004028,O01638,P011,1,80.00,0.20,4029
L004029,O01639,P018,2,269.00,0.10,4030
L004030,O01640,P019,3,78.00,0.20,4031
L004031,O01640,P013,5,271.00,0.2,4032
L004032,O01640,P018,2,269.00,0.05,4033
L004033,O01640,P009,5,93.00,0.05,4034
L004034,O01641,P016,2,231.00,0.20,4035
L004035,O01641,P012,3,134.00,0.20,4036
L004036,O01641,P003,2,199.00,0.00,4037
L004037,O01641,P007,1,35.00,0.20,4038
L004038,O01642,P016,4,231.00,0.05,4039
L004039,O01642,P011,4,80.00,0.00,4040
L004040,O01642,P023,1,68.00,0.05,4041
L004041,O01642,P009,1,93.00,0.20,4042
L004042,O01643,P020,3,189.00,0.20,4043
L004043,O01644,P007,1,35.00,0.20,4044
L004044,O01644,P021,4,249.00,0.10,4045
L004045,O01644,P001,2,122.00,0.10,4046
L004046,O01644,P013,3,271.00,0.05,4047
L004047,O01645,P013,2,271.00,0.00,4048
L004048,O01645,P021,4,249.00,0.05,4049
L004049,O01645,P023,3,68.00,0.05,4050
L004050,O01645,P021,1,249.00,0.20,4051
L004051,O01646,P009,5,93.00,0.10,4052
L004052,O01646,P016,5,231.00,0.05,4053
L004053,O01647,P013,3,271.00,0.20,4054
L004054,O01647,P006,4,196.00,0.05,4055
L004055,O01647,P010,3,211.00,0.05,4056
L004056,O01647,P024,5,81.00,0.05,4057
L004057,O01648,P012,5,134.00,0.20,4058
L004058,O01648,P016,3,231.00,0.20,4059
L004059,O01648,P016,1,231.00,0.05,4060
L004060,O01649,P015,5,254.00,0.05,4061
L004061,O01649,P003,5,199.00,0.20,4062
L004062,O01649,P001,3,122.00,0.2,4063
L004063,O01649,P011,1,80.00,0.05,4064
L004064,O01650,P023,2,68.00,0.10,4065
L004065,O01651,P012,2,134.00,0.00,4066
L004066,O01651,P004,3,123.00,0.00,4067
L004067,O01651,P019,1,78.00,0.00,4068
L004068,O01652,P010,3,211.00,0.05,4069
L004069,O01652,P020,3,189.00,0.20,4070
L004070,O01652,P017,5,300.00,0.20,4071
L004071,O01652,P018,1,269.00,0.00,4072
L004072,O01653,P014,5,294.00,0.05,4073
L004073,O01653,P001,5,122.00,0.00,4074
L004074,O01653,P022,3,134.00,0.10,4075
L004075,O01654,P023,2,68.00,0.00,4076
L004076,O01654,P012,5,134.00,0.10,4077
L004077,O01654,P004,5,123.00,0.00,4078
L004078,O01655,P022,5,134.00,0.00,4079
L004079,O01655,P016,3,231.00,0.20,4080
L004080,O01655,P015,2,254.00,0.10,4081
L004081,O01655,P021,4,249.00,0.10,4082
L004082,O01656,P010,4,211.00,0.00,4083
L004083,O01657,P021,4,249.00,0.00,4084
L004084,O01657,P006,4,196.00,0.05,4085
L004085,O01657,P020,2,189.00,0.20,4086
L004086,O01657,P018,2,269.00,0.05,4087
L004087,O01658,P012,2,134.00,0.20,4088
L004088,O01658,P008,4,188.00,0.10,4089
L004089,O01659,P001,5,122.00,0.05,4090
L004090,O01659,P011,2,80.00,0.00,4091
L004091,O01660,P017,1,300.00,0.20,4092
L004092,O01660,P024,5,81.00,0.20,4093
L004093,O01661,P017,1,300.00,0.2,4094
L004094,O01661,P023,3,68.00,0.10,4095
L004095,O01662,P021,1,249.00,0.00,4096
L004096,O01662,P012,4,134.00,0.05,4097
L004097,O01663,P009,5,93.00,0.05,4098
L004098,O01664,P017,2,300.00,0.10,4099
L004099,O01664,P007,3,35.00,0.00,4100
L004100,O01664,P016,2,231.00,0.00,4101
L004101,O01664,P016,1,231.00,0.00,4102
L004102,O01665,P002,2,284.00,0.10,4103
L004103,O01665,P022,5,134.00,0.00,4104
L004104,O01666,P011,3,80.00,0.20,4105
L004105,O01667,P006,3,196.00,0.20,4106
L004106,O01667,P016,1,231.00,0.00,4107
L004107,O01667,P020,3,189.00,0.10,4108
L004108,O01667,P008,5,188.00,0.05,4109
L004109,O01668,P017,5,300.00,0.05,4110
L004110,O01668,P011,3,80.00,0.00,4111
L004111,O01668,P006,1,196.00,0.20,4112
L004112,O01669,P014,4,294.00,0.10,4113
L004113,O01670,P009,4,93.00,0.00,4114
L004114,O01671,P011,3,80.00,0.05,4115
