order_id,customer_id,order_date,order_month,channel,region,segment,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,completed_orders,purchasing_customers,aov,unit_return_rate,net_sales_share
O00999,C0233,2025-03-31,2025-03,Store,South,Business,240.00,0.0000,240.0000,0.0000,240.0000,3,0,1,1,240.0000,0,0.0001279662442109937293341180508
O01000,C0171,2025-08-03,2025-08,Online,South,Business,483.00,38.1000,444.9000,0.0000,444.9000,6,0,1,1,444.9000,0,0.0002372174252061296257531213366
O01001,C0256,2025-06-04,2025-06,Online,North,Consumer,826.00,89.4000,736.6000,54.4000,682.2000,5,1,1,1,682.2000,0.2,0.0003637440491697496756322305593
O01002,C0182,2025-06-01,2025-06,Store,West,Business,1072.00,112.1000,959.9000,0.0000,959.9000,11,0,1,1,959.9000,0,0.0005118116575755536699492496539
O01003,C0063,2025-06-09,2025-06,Store,West,Consumer,1245.00,124.5000,1120.5000,672.3000,448.2000,5,3,1,1,448.2000,0.6,0.0002389769610640307895314654598
O01004,C0267,2025-09-12,2025-09,Store,West,Business,788.00,52.4000,735.6000,0.0000,735.6000,8,0,1,1,735.6000,0,0.0003922165385066957804090718256
O01005,C0211,2025-06-01,2025-06,Online,North,Business,940.00,0.0000,940.0000,0.0000,940.0000,5,0,1,1,940.0000,0,0.0005012011231597254398919623656
O01006,C0186,2025-04-24,2025-04,Store,North,Consumer,1293.00,138.6000,1154.4000,0.0000,1154.4000,5,0,1,1,1154.4000,0,0.0006155176346548798380971078243
O01007,C0242,2025-10-07,2025-10,Store,South,Business,602.00,56.7000,545.3000,35.0000,510.3000,4,1,1,1,510.3000,0.25,0.0002720882267536254169966685055
O01008,C0180,2025-12-16,2025-12,Store,West,Consumer,320.00,16.0000,304.0000,0.0000,304.0000,4,0,1,1,304.0000,0,0.0001620905760005920571565495310
O01009,C0210,2025-02-26,2025-02,Online,North,Consumer,2190.00,54.2000,2135.8000,0.0000,2135.8000,13,0,1,1,2135.8000,0,0.001138792934941001696299205554
O01010,C0174,2025-06-22,2025-06,Store,South,Consumer,1765.00,179.0000,1586.0000,65.0000,1521.0000,11,1,1,1,1521.0000,0.09090909090909090909090909091,0.0008109860726871727596549731468
O01012,C0248,2025-07-07,2025-07,Online,East,Business,320.00,0.0000,320.0000,0.0000,320.0000,4,0,1,1,320.0000,0,0.0001706216589479916391121574010
O01013,C0260,2025-07-10,2025-07,Store,South,Consumer,1402.00,211.1000,1190.9000,0.0000,1190.9000,7,0,1,1,1190.9000,0,0.0006349791676286351344333382778
O01014,C0294,2025-09-10,2025-09,Store,South,Consumer,1797.00,0.0000,1797.0000,0.0000,1797.0000,8,0,1,1,1797.0000,0,0.0009581472535298155483892089052
O01015,C0233,2025-05-02,2025-05,Online,South,Business,1122.00,65.8000,1056.2000,0.0000,1056.2000,6,0,1,1,1056.2000,0,0.0005631581130652149038445645218
O01016,C0030,2025-12-13,2025-12,Online,South,Business,2706.00,262.7000,2443.3000,0.0000,2443.3000,11,0,1,1,2443.3000,0,0.001302749685336337412008544306
O01017,C0075,2025-12-19,2025-12,Online,South,Business,1872.00,334.2000,1537.8000,0.0000,1537.8000,9,0,1,1,1537.8000,0,0.0008199437097819423207083614104
O01018,C0003,2025-03-26,2025-03,Online,North,Business,1941.00,246.4500,1694.5500,0.0000,1694.5500,9,0,1,1,1694.5500,0,0.0009035216630322476001797072623
O01019,C0121,2025-07-03,2025-07,Online,West,Business,1594.00,0.0000,1594.0000,0.0000,1594.0000,9,0,1,1,1594.0000,0,0.0008499091386346833523274340539
O01020,C0242,2025-01-12,2025-01,Store,South,Business,2308.00,230.0000,2078.0000,0.0000,2078.0000,12,0,1,1,2078.0000,0,0.001107974397793520706484572123
O01021,C0201,2025-07-26,2025-07,Online,East,Consumer,2216.00,355.0000,1861.0000,0.0000,1861.0000,10,0,1,1,1861.0000,0,0.0009922715853194138762116403854
O01022,C0112,2025-07-03,2025-07,Online,South,Business,1174.00,108.3000,1065.7000,325.0000,740.7000,13,5,1,1,740.7000,0.3846153846153846153846153846,0.0003949358211961793971574218342
O01023,C0181,2025-01-14,2025-01,Store,West,Business,422.00,0.0000,422.0000,0.0000,422.0000,2,0,1,1,422.0000,0,0.0002250073127376639740791575726
O01025,C0060,2025-11-22,2025-11,Online,South,Business,538.00,0.0000,538.0000,0.0000,538.0000,2,0,1,1,538.0000,0,0.0002868576641063109432573146305
O01026,C0094,2025-10-19,2025-10,Store,West,Consumer,3398.00,314.3000,3083.7000,0.0000,3083.7000,13,0,1,1,3083.7000,0,0.001644206280306005679781749305
O01028,C0162,2025-11-27,2025-11,Online,South,Consumer,878.00,13.0000,865.0000,0.0000,865.0000,4,0,1,1,865.0000,0,0.0004612116718437898994750504747
O01029,C0017,2025-11-27,2025-11,Store,South,Consumer,1076.00,215.2000,860.8000,0.0000,860.8000,4,0,1,1,860.8000,0,0.0004589722625700975092117034088
O01030,C0157,2025-06-14,2025-06,Online,West,Business,2150.00,230.0000,1920.0000,0.0000,1920.0000,13,0,1,1,1920.0000,0,0.001023729953687949834672944406
O01031,C0230,2025-08-22,2025-08,Online,East,Consumer,834.00,96.8000,737.2000,0.0000,737.2000,7,0,1,1,737.2000,0,0.0003930696468014357386046326126
O01032,C0146,2025-04-06,2025-04,Store,South,Consumer,2320.00,232.0000,2088.0000,0.0000,2088.0000,10,0,1,1,2088.0000,0,0.001113306324635645445206827042
O01033,C0227,2025-04-11,2025-04,Online,East,Consumer,583.00,82.6000,500.4000,0.0000,500.4000,8,0,1,1,500.4000,0,0.0002668096191799219256616361359
O01034,C0002,2025-02-10,2025-02,Online,West,Consumer,542.00,27.1000,514.9000,0.0000,514.9000,2,0,1,1,514.9000,0,0.0002745409131010027968089057681
O01035,C0279,2025-05-02,2025-05,Online,South,Business,1200.00,240.0000,960.0000,0.0000,960.0000,4,0,1,1,960.0000,0,0.0005118649768439749173364722031
O01036,C0030,2025-04-09,2025-04,Store,South,Business,2168.00,161.9000,2006.1000,0.0000,2006.1000,19,0,1,1,2006.1000,0,0.001069637843798643835071559257
O01037,C0218,2025-11-25,2025-11,Store,East,Business,1416.00,252.0000,1164.0000,0.0000,1164.0000,12,0,1,1,1164.0000,0,0.0006206362844233195872704725463
O01038,C0123,2025-03-16,2025-03,Store,East,Consumer,1420.00,284.0000,1136.0000,0.0000,1136.0000,5,0,1,1,1136.0000,0,0.0006057068892653703188481587737
O01039,C0243,2025-03-20,2025-03,Store,East,Business,1663.00,34.2500,1628.7500,0.0000,1628.7500,14,0,1,1,1628.7500,0,0.0008684375844110668193872698967
O01040,C0079,2025-11-25,2025-11,Store,West,Business,784.00,39.2000,744.8000,0.0000,744.8000,4,0,1,1,744.8000,0,0.0003971219112014505400335463509
O01041,C0079,2025-03-03,2025-03,Online,West,Business,254.00,0.0000,254.0000,0.0000,254.0000,1,0,1,1,254.0000,0,0.0001354309417899683635452749371
O01042,C0196,2025-04-10,2025-04,Store,West,Consumer,399.00,22.3500,376.6500,0.0000,376.6500,5,0,1,1,376.6500,0,0.0002008270245086282839737315159
O01043,C0053,2025-07-05,2025-07,Store,West,Business,1335.00,117.6000,1217.4000,0.0000,1217.4000,5,0,1,1,1217.4000,0,0.0006491087737602656920473138126
O01044,C0101,2025-12-28,2025-12,Online,South,Business,766.00,153.2000,612.8000,0.0000,612.8000,7,0,1,1,612.8000,0,0.0003267404768854039888997814230
O01045,C0278,2025-08-21,2025-08,Store,North,Consumer,478.00,37.8500,440.1500,0.0000,440.1500,4,0,1,1,440.1500,0,0.0002346847599561203748600502502
O01046,C0292,2025-12-08,2025-12,Online,East,Business,1723.00,281.2000,1441.8000,0.0000,1441.8000,8,0,1,1,1441.8000,0,0.0007687572120975448289747141901
O01048,C0129,2025-08-31,2025-08,Store,North,Business,2090.00,411.5000,1678.5000,0.0000,1678.5000,11,0,1,1,1678.5000,0,0.0008949639204506373945304881176
O01049,C0045,2025-12-12,2025-12,Store,North,Consumer,378.00,75.6000,302.4000,0.0000,302.4000,2,0,1,1,302.4000,0,0.0001612374677058520989609887440
O01050,C0234,2025-05-27,2025-05,Store,West,Business,952.00,89.0500,862.9500,0.0000,862.9500,5,0,1,1,862.9500,0,0.0004601186268411543280369882163
O01051,C0037,2025-07-01,2025-07,Store,East,Business,1229.00,25.6000,1203.4000,0.0000,1203.4000,9,0,1,1,1203.4000,0,0.0006416440761812910578361569263
O01052,C0108,2025-09-13,2025-09,Online,East,Business,2678.00,107.0000,2571.0000,0.0000,2571.0000,13,0,1,1,2571.0000,0,0.001370838391110270325491739619
O01053,C0183,2025-01-15,2025-01,Online,East,Consumer,1545.00,122.2500,1422.7500,0.0000,1422.7500,6,0,1,1,1422.7500,0,0.0007585998914632972017088185698
O01054,C0219,2025-10-07,2025-10,Store,East,Consumer,1660.00,332.0000,1328.0000,203.2000,1124.8000,10,1,1,1,1124.8000,0.1,0.0005997351312021906114792332647
O01055,C0272,2025-04-05,2025-04,Store,West,Business,2177.00,140.5000,2036.5000,140.4000,1896.1000,14,2,1,1,1896.1000,0.1428571428571428571428571429,0.001010986648535271709126755150
O01056,C0007,2025-03-23,2025-03,Store,North,Consumer,1976.00,43.3000,1932.7000,219.6000,1713.1000,13,2,1,1,1713.1000,0.1538461538461538461538461538,0.0009134123873243889905094901366
O01057,C0074,2025-07-16,2025-07,Online,South,Business,1209.00,0.0000,1209.0000,0.0000,1209.0000,6,0,1,1,1209.0000,0,0.0006446299552128809115206196808
O01058,C0248,2025-08-01,2025-08,Online,East,Business,2428.00,81.3000,2346.7000,0.0000,2346.7000,11,0,1,1,2346.7000,0,0.001251243272041412435951561791
O01059,C0201,2025-07-28,2025-07,Online,East,Consumer,269.00,13.4500,255.5500,0.0000,255.5500,1,0,1,1,255.5500,0,0.0001362573904504976980472244495
O01060,C0105,2025-12-19,2025-12,Online,South,Business,1084.00,216.8000,867.2000,0.0000,867.2000,4,0,1,1,867.2000,0,0.0004623846957490573419939465568
O01061,C0288,2025-01-19,2025-01,Store,East,Consumer,2852.00,434.9000,2417.1000,1711.5000,705.6000,13,10,1,1,705.6000,0.7692307692307692307692307692,0.0003762207579803215642423070693
O01062,C0230,2025-07-02,2025-07,Online,East,Consumer,1490.00,86.6500,1403.3500,0.0000,1403.3500,10,0,1,1,1403.3500,0,0.0007482559533895752085876440273
O01063,C0129,2025-01-17,2025-01,Store,North,Business,1284.00,118.5000,1165.5000,0.0000,1165.5000,7,0,1,1,1165.5000,0,0.0006214360734496382980788107841
O01064,C0014,2025-07-15,2025-07,Online,North,Business,913.00,0.0000,913.0000,0.0000,913.0000,4,0,1,1,913.0000,0,0.0004868049206859886453418740848
O01065,C0196,2025-02-17,2025-02,Store,West,Consumer,2545.00,249.2000,2295.8000,61.7500,2234.0500,12,1,1,1,2234.0500,0.08333333333333333333333333333,0.001191179116164877254245360131
O01067,C0287,2025-06-13,2025-06,Store,South,Consumer,2519.00,305.4000,2213.6000,215.2000,1998.4000,14,1,1,1,1998.4000,0.07142857142857142857142857143,0.001065532260130207786255422969
O01068,C0197,2025-10-29,2025-10,Store,East,Business,320.00,32.000,288.000,0.000,288.000,4,0,1,1,288.000,0,0.0001535594930531924752009416609
O01069,C0162,2025-10-15,2025-10,Store,South,Consumer,1823.00,91.6000,1731.4000,658.3500,1073.0500,12,3,1,1,1073.0500,0.25,0.0005721424097941950885915640600
O01070,C0059,2025-10-26,2025-10,Store,South,Business,1324.00,110.9000,1213.1000,0.0000,1213.1000,12,0,1,1,1213.1000,0,0.0006468160452181520543967441975
O01072,C0196,2025-12-10,2025-12,Online,West,Consumer,1298.00,83.2000,1214.8000,0.0000,1214.8000,5,0,1,1,1214.8000,0,0.0006477224727813132599795275337
O01073,C0226,2025-07-07,2025-07,Online,South,Business,1241.00,40.0000,1201.0000,372.0000,829.0000,12,4,1,1,829.0000,0.3333333333333333333333333333,0.0004420167352121408400749327671
O01074,C0066,2025-07-15,2025-07,Store,North,Business,698.00,139.6000,558.4000,0.0000,558.4000,6,0,1,1,558.4000,0,0.0002977347948642454102507146648
O01075,C0088,2025-05-21,2025-05,Store,West,Business,1979.00,235.3000,1743.7000,0.0000,1743.7000,8,0,1,1,1743.7000,0,0.0009297280834612906909995901881
O01076,C0184,2025-09-02,2025-09,Online,West,Business,784.00,39.2000,744.8000,0.0000,744.8000,4,0,1,1,744.8000,0,0.0003971219112014505400335463509
O01077,C0099,2025-07-07,2025-07,Online,West,Consumer,1539.00,123.1500,1415.8500,350.5500,1065.3000,9,3,1,1,1065.3000,0.3333333333333333333333333333,0.0005680101664915484160818164979
O01078,C0300,2025-10-28,2025-10,Online,West,Consumer,2852.00,241.7500,2610.2500,0.0000,2610.2500,15,0,1,1,2610.2500,0,0.001391766203965609924976590175
O01079,C0289,2025-08-28,2025-08,Store,West,Business,360.00,63.9000,296.1000,0.0000,296.1000,4,0,1,1,296.1000,0,0.0001578783537953135135659681451
O01080,C0239,2025-04-20,2025-04,Store,South,Consumer,947.00,182.9000,764.1000,0.0000,764.1000,4,0,1,1,764.1000,0,0.0004074125300067512857674983442
O01081,C0239,2025-01-22,2025-01,Store,South,Consumer,811.00,141.1000,669.9000,240.0000,429.9000,5,1,1,1,429.9000,0.2,0.0002292195349429425176697389585
O01082,C0164,2025-01-31,2025-01,Online,East,Consumer,529.00,87.3500,441.6500,0.0000,441.6500,3,0,1,1,441.6500,0,0.0002354845489824390856683884880
O01083,C0127,2025-05-30,2025-05,Online,East,Business,471.00,53.4000,417.6000,0.0000,417.6000,5,0,1,1,417.6000,0,0.0002226612649271290890413654084
O01084,C0170,2025-05-21,2025-05,Store,East,Business,564.00,28.2000,535.8000,0.0000,535.8000,3,0,1,1,535.8000,0,0.0002856846402010435007384185484
O01085,C0068,2025-04-03,2025-04,Store,West,Consumer,2917.00,416.8000,2500.2000,318.4000,2181.8000,12,2,1,1,2181.8000,0.1666666666666666666666666667,0.001163319798414775494421578180
O01086,C0187,2025-06-04,2025-06,Store,North,Business,992.00,81.7000,910.3000,72.9000,837.4000,9,1,1,1,837.4000,0.1111111111111111111111111111,0.0004464955537595256206016268988
O01087,C0046,2025-12-19,2025-12,Store,West,Consumer,1933.00,174.9000,1758.1000,0.0000,1758.1000,9,0,1,1,1758.1000,0,0.0009374060581139503147596372711
O01088,C0216,2025-04-17,2025-04,Store,North,Consumer,2695.00,369.6000,2325.4000,150.4000,2175.0000,11,1,1,1,2175.0000,0.09090909090909090909090909091,0.001159694088162130672090444835
O01089,C0174,2025-11-05,2025-11,Online,South,Consumer,945.00,47.2500,897.7500,0.0000,897.7500,5,0,1,1,897.7500,0,0.0004786737322517484187904353337
O01090,C0276,2025-03-17,2025-03,Store,South,Business,1081.00,114.6000,966.4000,0.0000,966.4000,5,0,1,1,966.4000,0,0.0005152774100229347501187153511
O01091,C0060,2025-02-08,2025-02,Store,South,Business,369.00,73.8000,295.2000,0.0000,295.2000,3,0,1,1,295.2000,0,0.0001573984803795222870809652025
O01092,C0198,2025-12-19,2025-12,Store,West,Consumer,2317.00,188.6000,2128.4000,0.0000,2128.4000,13,0,1,1,2128.4000,0,0.001134847309077829389644736914
O01093,C0205,2025-04-16,2025-04,Store,West,Business,1715.00,253.4500,1461.5500,0.0000,1461.5500,10,0,1,1,1461.5500,0,0.0007792877676107411879511676547
O01094,C0259,2025-11-24,2025-11,Store,North,Business,2814.00,315.3000,2498.7000,0.0000,2498.7000,11,0,1,1,2498.7000,0,0.001332288560041708464529836556
O01095,C0122,2025-12-02,2025-12,Online,North,Business,1352.00,244.8000,1107.2000,76.0000,1031.2000,7,1,1,1,1031.2000,0.1428571428571428571428571429,0.0005498282959599030570389272249
O01096,C0213,2025-03-04,2025-03,Store,East,Business,2025.00,210.7500,1814.2500,0.0000,1814.2500,9,0,1,1,1814.2500,0,0.0009673448273324807226850986401
O01097,C0147,2025-06-03,2025-06,Store,East,Business,1011.00,65.5500,945.4500,0.0000,945.4500,10,0,1,1,945.4500,0,0.0005041070232886834224955912963
O01098,C0038,2025-03-24,2025-03,Store,South,Consumer,1528.00,192.6000,1335.4000,439.2000,896.2000,9,4,1,1,896.2000,0.4444444444444444444444444444,0.0004778472835912190842884858213
O01099,C0152,2025-10-29,2025-10,Online,West,Business,924.00,46.2000,877.8000,0.0000,877.8000,4,0,1,1,877.8000,0,0.0004680365382017095650395367707
O01100,C0035,2025-09-04,2025-09,Store,South,Business,122.00,24.4000,97.6000,0.0000,97.6000,1,0,1,1,97.6000,0,0.00005203960597913744992920800732
O01101,C0258,2025-07-08,2025-07,Store,South,Business,1255.00,44.8000,1210.2000,0.0000,1210.2000,5,0,1,1,1210.2000,0,0.0006452697864339358801672902711
O01102,C0039,2025-07-11,2025-07,Store,North,Business,1214.00,111.9500,1102.0500,0.0000,1102.0500,7,0,1,1,1102.0500,0,0.0005876049976363568308861033244
O01103,C0182,2025-10-22,2025-10,Online,West,Business,123.00,12.3000,110.7000,0.0000,110.7000,1,0,1,1,110.7000,0,0.00005902443014232085765536195092
O01104,C0045,2025-08-26,2025-08,Store,North,Consumer,1115.00,106.0000,1009.0000,0.0000,1009.0000,11,0,1,1,1009.0000,0,0.0005379914183703861370755213052
O01106,C0162,2025-04-10,2025-04,Store,South,Consumer,1047.00,28.3000,1018.7000,0.0000,1018.7000,12,0,1,1,1018.7000,0,0.0005431633874072471336361085764
O01107,C0265,2025-11-15,2025-11,Store,West,Consumer,2140.00,55.8000,2084.2000,0.0000,2084.2000,13,0,1,1,2084.2000,0,0.001111280192435638044492370173
O01108,C0283,2025-05-11,2025-05,Online,East,Business,1270.00,254.0000,1016.0000,0.0000,1016.0000,5,0,1,1,1016.0000,0,0.0005417237671598734541810997483
O01109,C0289,2025-12-26,2025-12,Online,West,Business,3765.00,105.6000,3659.4000,0.0000,3659.4000,16,0,1,1,3659.4000,0,0.001951165308607126888021964979
O01110,C0270,2025-01-06,2025-01,Online,East,Business,195.00,39.0000,156.0000,0.0000,156.0000,3,0,1,1,156.0000,0,0.00008317805873714592406717673301
O01111,C0036,2025-05-15,2025-05,Online,West,Consumer,2193.00,201.9000,1991.1000,0.0000,1991.1000,12,0,1,1,1991.1000,0,0.001061639953535456726988176879
O01112,C0221,2025-06-02,2025-06,Store,West,Business,1055.00,52.7500,1002.2500,0.0000,1002.2500,5,0,1,1,1002.2500,0,0.0005343923677519519384379992350
O01113,C0221,2025-05-03,2025-05,Store,West,Business,1397.00,159.2000,1237.8000,0.0000,1237.8000,7,0,1,1,1237.8000,0,0.0006599859045182001590407138469
O01114,C0156,2025-10-15,2025-10,Store,South,Consumer,2416.00,144.5500,2271.4500,1029.8000,1241.6500,14,4,1,1,1241.6500,0.2857142857142857142857142857,0.0006620386963524181834487819906
O01115,C0220,2025-03-09,2025-03,Store,North,Business,681.00,136.2000,544.8000,0.0000,544.8000,5,0,1,1,544.8000,0,0.0002904833743589557655884479753
O01116,C0258,2025-09-13,2025-09,Online,South,Business,390.00,39.0000,351.0000,0.0000,351.0000,5,0,1,1,351.0000,0,0.0001871506321585783291511476493
O01117,C0268,2025-08-03,2025-08,Store,North,Consumer,1048.00,190.7000,857.3000,0.0000,857.3000,7,0,1,1,857.3000,0,0.0004571060881753538506589141872
O01118,C0034,2025-08-02,2025-08,Store,East,Consumer,1267.00,59.7000,1207.3000,0.0000,1207.3000,8,0,1,1,1207.3000,0,0.0006437235276497197059378363446
O01119,C0066,2025-01-12,2025-01,Store,North,Business,2083.00,204.6500,1878.3500,0.0000,1878.3500,10,0,1,1,1878.3500,0,0.001001522478390500297894752670
O01120,C0059,2025-09-23,2025-09,Online,South,Business,2439.00,487.8000,1951.2000,0.0000,1951.2000,9,0,1,1,1951.2000,0,0.001040365565435379019486379753
O01121,C0150,2025-04-11,2025-04,Online,West,Business,1569.00,106.8000,1462.2000,170.1000,1292.1000,8,1,1,1,1292.1000,0.125,0.0006889382672709374903025580559
O01122,C0057,2025-05-13,2025-05,Store,South,Business,1982.00,65.6000,1916.4000,0.0000,1916.4000,11,0,1,1,1916.4000,0,0.001021810460024784928732932635
O01123,C0044,2025-04-30,2025-04,Store,West,Business,1096.00,54.8000,1041.2000,482.6000,558.6000,5,2,1,1,558.6000,0.4,0.0002978414334010879050251597632
O01124,C0296,2025-10-15,2025-10,Store,East,Business,2201.00,174.8000,2026.2000,0.0000,2026.2000,8,0,1,1,2026.2000,0,0.001080355016751314559903291644
O01125,C0283,2025-07-04,2025-07,Online,East,Business,270.00,33.0000,237.0000,0.0000,237.0000,6,0,1,1,237.0000,0,0.0001263666661583563077174415751
O01126,C0089,2025-08-20,2025-08,Online,South,Business,324.00,64.8000,259.2000,0.0000,259.2000,4,0,1,1,259.2000,0,0.0001382035437478732276808474948
O01128,C0181,2025-09-30,2025-09,Online,West,Business,1155.00,115.5000,1039.5000,0.0000,1039.5000,5,0,1,1,1039.5000,0,0.0005542537952388665901783988074
O01129,C0204,2025-02-28,2025-02,Store,South,Consumer,2820.00,3.5000,2816.5000,1084.0000,1732.5000,15,4,1,1,1732.5000,0.2666666666666666666666666667,0.0009237563253981109836306646791
O01130,C0238,2025-04-03,2025-04,Store,East,Consumer,996.00,99.6000,896.4000,0.0000,896.4000,4,0,1,1,896.4000,0,0.0004779539221280615790629309197
O01131,C0077,2025-01-24,2025-01,Store,West,Consumer,1567.00,216.8000,1350.2000,0.0000,1350.2000,10,0,1,1,1350.2000,0,0.0007199167622236822222788591340
O01132,C0227,2025-09-16,2025-09,Online,East,Consumer,498.00,24.9000,473.1000,0.0000,473.1000,2,0,1,1,473.1000,0,0.0002522534589009213889498802076
O01133,C0244,2025-05-08,2025-05,Store,South,Consumer,377.00,38.9500,338.0500,0.0000,338.0500,4,0,1,1,338.0500,0,0.0001802457868980267925058275294
O01134,C0182,2025-02-17,2025-02,Store,West,Business,2719.00,301.5500,2417.4500,0.0000,2417.4500,15,0,1,1,2417.4500,0,0.001288966654449444962411515341
O01135,C0058,2025-10-01,2025-10,Store,North,Consumer,1683.00,142.6000,1540.4000,0.0000,1540.4000,8,0,1,1,1540.4000,0,0.0008213300107608947527761476893
O01136,C0292,2025-10-09,2025-10,Store,East,Business,2927.00,171.2500,2755.7500,88.3500,2667.4000,11,1,1,1,2667.4000,0.09090909090909090909090909091,0.001422238165868352806774277036
O01137,C0285,2025-05-07,2025-05,Online,East,Consumer,1864.00,250.8000,1613.2000,0.0000,1613.2000,11,0,1,1,1613.2000,0,0.0008601464381715628506741634980
