order_line_id,order_id,product_id,quantity,unit_price,discount_rate
L003989,O01622,P020,2,189.00,0.20
L003990,O01622,P009,3,93.00,0.05
L003991,O01623,P008,1,188.00,0.10
L003992,O01623,P009,4,93.00,0.10
L003993,O01623,P001,3,122.00,0.05
L003994,O01623,P015,1,254.00,0.05
L003995,O01624,P019,2,78.00,0.00
L003996,O01625,P023,4,68.00,0.10
L003997,O01625,P001,3,122.00,0.10
L003998,O01625,P024,1,81.00,0.20
L003999,O01626,P015,3,254.00,0.20
L004000,O01627,P023,3,68.00,5%
L004001,O01627,P016,4,231.00,0.00
L004002,O01628,P004,4,123.00,0.05
L004003,O01629,P005,1,$65.00,0.00
L004004,O01629,P007,2,35.00,0.10
L004005,O01630,P003,2,199.00,0.20
L004006,O01630,P011,4,80.00,0.10
L004007,O01630,P013,5,271.00,0.20
L004008,O01630,P009,2,93.00,0.00
L004009,O01631,P006,1,196.00,0.10
L004010,O01631,P023,2,68.00,0.05
L004011,O01631,P024,3,81.00,0.10
L004012,O01632,P019,3,78.00,0.05
L004013,O01632,P018,5,269.00,0.05
L004014,O01633,P015,4,254.00,0.10
L004015,O01633,P017,1,300.00,0.10
L004016,O01633,P022,4,134.00,0.20
L004017,O01633,P014,5,294.00,0.00
L004018,O01634,P003,2,199.00,0.05
L004019,O01635,P022,5,134.00,0.20
L004020,O01635,P004,5,123.00,0.05
L004021,O01635,P020,2,189.00,0.20
L004022,O01635,P023,2,68.00,0.00
L004023,O01636,P016,3,231.00,0.10
L004024,O01637,P013,4,271.00,0.20
L004025,O01637,P018,4,269.00,0.00
L004026,O01638,P021,3,249.00,0.00
L004027,O01638,P005,4,65.00,0.00
L004028,O01638,P011,1,80.00,0.20
L004029,O01639,P018,2,269.00,0.10
L004030,O01640,P019,3,78.00,0.20
L004031,O01640,P013,5,271.00,20%
L004032,O01640,P018,2,$269.00,0.05
L004033,O01640,P009,5,93.00,0.05
L004034,O01641,P016,2,231.00,0.20
L004035,O01641,P012,3,134.00,0.20
L004036,O01641,P003,2,199.00,0.00
L004037,O01641,P007,1,35.00,0.20
L004038,O01642,P016,4,231.00,0.05
L004039,O01642,P011,4,80.00,0.00
L004040,O01642,P023,1,68.00,0.05
L004041,O01642,P009,1,93.00,0.20
L004042,O01643,P020,3,189.00,0.20
L004043,O01644,P007,1,35.00,0.20
L004044,O01644,P021,4,249.00,0.10
L004045,O01644,P001,2,122.00,0.10
L004046,O01644,P013,3,271.00,0.05
L004047,O01645,P013,2,271.00,0.00
L004048,O01645,P021,4,249.00,0.05
L004049,O01645,P023,3,68.00,0.05
L004050,O01645,P021,1,249.00,0.20
L004051,O01646,P009,5,93.00,0.10
L004052,O01646,P016,5,231.00,0.05
L004053,O01647,P013,3,271.00,0.20
L004054,O01647,P006,4,196.00,0.05
L004055,O01647,P010,3,211.00,0.05
L004056,O01647,P024,5,81.00,0.05
L004057,O01648,P012,5,134.00,0.20
L004058,O01648,P016,3,231.00,0.20
L004059,O01648,P016,1,231.00,0.05
L004060,O01649,P015,5,254.00,0.05
L004061,O01649,P003,5,$199.00,0.20
L004062,O01649,P001,3,122.00,20%
L004063,O01649,P011,1,80.00,0.05
L004064,O01650,P023,2,68.00,0.10
L004065,O01651,P012,2,134.00,0.00
L004066,O01651,P004,3,123.00,0.00
L004067,O01651,P019,1,78.00,0.00
L004068,O01652,P010,3,211.00,0.05
L004069,O01652,P020,3,189.00,0.20
L004070,O01652,P017,5,300.00,0.20
L004071,O01652,P018,1,269.00,0.00
L004072,O01653,P014,5,294.00,0.05
L004073,O01653,P001,5,122.00,0.00
L004074,O01653,P022,3,134.00,0.10
L004075,O01654,P023,2,68.00,0.00
L004076,O01654,P012,5,134.00,0.10
L004077,O01654,P004,5,123.00,0.00
L004078,O01655,P022,5,134.00,0.00
L004079,O01655,P016,3,231.00,0.20
L004080,O01655,P015,2,254.00,0.10
L004081,O01655,P021,4,249.00,0.10
L004082,O01656,P010,4,211.00,0.00
L004083,O01657,P021,4,249.00,0.00
L004084,O01657,P006,4,196.00,0.05
L004085,O01657,P020,2,189.00,0.20
L004086,O01657,P018,2,269.00,0.05
L004087,O01658,P012,2,134.00,0.20
L004088,O01658,P008,4,188.00,0.10
L004089,O01659,P001,5,122.00,0.05
L004090,O01659,P011,2,$80.00,0.00
L004091,O01660,P017,1,300.00,0.20
L004092,O01660,P024,5,81.00,0.20
L004093,O01661,P017,1,300.00,20%
L004094,O01661,P023,3,68.00,0.10
L004095,O01662,P021,1,249.00,0.00
L004096,O01662,P012,4,134.00,0.05
L004097,O01663,P009,5,93.00,0.05
L004098,O01664,P017,2,300.00,0.10
L004099,O01664,P007,3,35.00,0.00
L004100,O01664,P016,2,231.00,0.00
L004101,O01664,P016,1,231.00,0.00
L004102,O01665,P002,2,284.00,0.10
L004103,O01665,P022,5,134.00,0.00
L004104,O01666,P011,3,80.00,0.20
L004105,O01667,P006,3,196.00,0.20
L004106,O01667,P016,1,231.00,0.00
L004107,O01667,P020,3,189.00,0.10
L004108,O01667,P008,5,188.00,0.05
L004109,O01668,P017,5,300.00,0.05
L004110,O01668,P011,3,80.00,0.00
L004111,O01668,P006,1,196.00,0.20
L004112,O01669,P014,4,294.00,0.10
L004113,O01670,P009,4,93.00,0.00
L004114,O01671,P011,3,80.00,0.05
L004115,O01671,P017,3,300.00,0.05
L004116,O01671,P011,5,80.00,0.05
L004117,O01671,P002,4,284.00,0.20
L004118,O01672,P009,1,93.00,0.00
L004119,O01673,P015,3,$254.00,0.10
L004120,O01673,P013,3,271.00,0.20
L004121,O01673,P019,2,78.00,0.10
L004122,O01673,P002,5,284.00,0.05
L004123,O01674,P002,1,284.00,0.10
L004124,O01674,P019,3,78.00,0%
L004125,O01675,P021,1,249.00,0.10
L004126,O01676,P015,4,254.00,0.00
L004127,O01676,P003,2,199.00,0.10
L004128,O01677,P024,4,81.00,0.20
L004129,O01677,P019,3,78.00,0.20
L004130,O01678,P010,5,211.00,0.05
L004131,O01678,P009,1,93.00,0.10
L004132,O01679,P024,2,81.00,0.05
L004133,O01679,P018,3,269.00,0.05
L004134,O01679,P024,2,81.00,0.20
L004135,O01679,P007,3,35.00,0.00
L004136,O01680,P023,2,68.00,0.05
L004137,O01680,P023,2,68.00,0.05
L004138,O01680,P007,2,35.00,0.20
L004139,O01681,P024,4,81.00,0.00
L004140,O01682,P017,2,300.00,0.10
L004141,O01682,P012,3,134.00,0.10
L004142,O01682,P015,1,254.00,0.20
L004143,O01683,P008,5,188.00,0.05
L004144,O01683,P013,5,271.00,0.05
L004145,O01683,P013,5,271.00,0.00
L004146,O01684,P002,1,284.00,0.10
L004147,O01684,P006,5,196.00,0.05
L004148,O01684,P005,4,$65.00,0.05
L004149,O01685,P010,5,211.00,0.00
L004150,O01685,P018,2,269.00,0.05
L004151,O01686,P018,3,269.00,0.00
L004152,O01686,P024,3,81.00,0.20
L004153,O01686,P004,1,123.00,0.00
L004154,O01687,P011,1,80.00,0.10
L004155,O01688,P015,3,254.00,10%
L004156,O01689,P023,2,68.00,0.00
L004157,O01689,P014,2,294.00,0.20
L004158,O01690,P003,4,199.00,0.20
L004159,O01690,P022,2,134.00,0.20
L004160,O01690,P024,5,81.00,0.05
L004161,O01690,P012,2,134.00,0.05
L004162,O01691,P003,1,199.00,0.20
L004163,O01691,P020,2,189.00,0.05
L004164,O01691,P011,5,80.00,0.00
L004165,O01692,P006,3,196.00,0.00
L004166,O01692,P008,2,188.00,0.05
L004167,O01692,P020,3,189.00,0.20
L004168,O01692,P009,5,93.00,0.00
L004169,O01693,P009,4,93.00,0.20
L004170,O01693,P015,4,254.00,0.10
L004171,O01693,P017,5,300.00,0.00
L004172,O01694,P002,2,284.00,0.10
L004173,O01695,P014,2,294.00,0.05
L004174,O01695,P003,1,199.00,0.20
L004175,O01696,P024,1,81.00,0.20
L004176,O01696,P022,4,134.00,0.20
L004177,O01697,P009,5,$93.00,0.00
L004178,O01697,P001,1,122.00,0.10
L004179,O01697,P024,3,81.00,0.20
L004180,O01698,P009,3,93.00,0.20
L004181,O01698,P017,4,300.00,0.00
L004182,O01698,P022,2,134.00,0.00
L004183,O01698,P005,2,65.00,0.10
L004184,O01699,P015,4,254.00,0.20
L004185,O01699,P002,1,284.00,0.00
L004186,O01700,P006,3,196.00,20%
L004187,O01700,P010,5,211.00,0.20
L004188,O01700,P008,1,188.00,0.20
L004189,O01700,P014,5,294.00,0.05
L004190,O01701,P010,5,211.00,0.10
L004191,O01702,P016,1,231.00,0.00
L004192,O01702,P007,5,35.00,0.20
L004193,O01703,P007,3,35.00,0.20
L004194,O01703,P001,4,122.00,0.00
L004195,O01704,P016,3,231.00,0.05
L004196,O01704,P011,3,80.00,0.10
L004197,O01705,P016,4,231.00,0.05
L004198,O01706,P007,1,35.00,0.05
L004199,O01706,P012,2,134.00,0.10
L004200,O01706,P017,3,300.00,0.20
L004201,O01706,P015,2,254.00,0.20
L004202,O01707,P004,2,123.00,0.00
L004203,O01707,P004,5,123.00,0.20
L004204,O01707,P014,4,294.00,0.20
L004205,O01708,P019,3,78.00,0.20
L004206,O01708,P006,1,$196.00,0.20
L004207,O01708,P020,4,189.00,0.10
L004208,O01709,P004,5,123.00,0.20
L004209,O01709,P020,5,189.00,0.20
L004210,O01709,P017,3,300.00,0.10
L004211,O01710,P018,2,269.00,0.10
L004212,O01710,P016,2,231.00,0.00
L004213,O01710,P010,4,211.00,0.00
L004214,O01711,P004,2,123.00,0.05
L004215,O01711,P018,1,269.00,0.20
L004216,O01712,P014,2,294.00,0.20
L004217,O01713,P024,3,81.00,5%
L004218,O01714,P008,5,188.00,0.05
L004219,O01714,P004,5,123.00,0.00
L004220,O01714,P016,3,231.00,0.00
L004221,O01715,P021,3,249.00,0.10
L004222,O01716,P008,2,188.00,0.10
L004223,O01716,P019,3,78.00,0.20
L004224,O01717,P016,2,231.00,0.20
L004225,O01717,P010,1,211.00,0.05
L004226,O01717,P014,3,294.00,0.05
L004227,O01717,P010,5,211.00,0.10
L004228,O01718,P019,3,78.00,0.20
L004229,O01719,P023,3,68.00,0.05
L004230,O01720,P003,4,199.00,0.05
L004231,O01721,P010,4,211.00,0.20
L004232,O01722,P007,1,35.00,0.10
L004233,O01722,P019,3,78.00,0.10
L004234,O01722,P013,2,271.00,0.10
L004235,O01722,P010,3,$211.00,0.10
L004236,O01723,P004,4,123.00,0.20
L004237,O01723,P021,2,249.00,0.05
L004238,O01723,P009,2,93.00,0.20
L004239,O01723,P013,1,271.00,0.20
L004240,O01724,P013,4,271.00,0.20
L004241,O01724,P001,5,122.00,0.20
L004242,O01724,P018,5,269.00,0.10
L004243,O01725,P022,5,134.00,0.00
L004244,O01726,P010,1,211.00,0.05
L004245,O01727,P008,2,188.00,0.20
L004246,O01728,P021,3,249.00,0.05
L004247,O01728,P015,1,254.00,0.10
L004248,O01728,P005,1,65.00,20%
L004249,O01728,P015,1,254.00,0.00
L004250,O01729,P024,3,81.00,0.10
L004251,O01729,P001,5,122.00,0.20
L004252,O01730,P008,5,188.00,0.05
L004253,O01730,P001,1,122.00,0.00
L004254,O01730,P002,2,284.00,0.00
L004255,O01730,P018,4,269.00,0.20
L004256,O01731,P015,5,254.00,0.00
L004257,O01731,P018,5,269.00,0.20
L004258,O01731,P013,3,271.00,0.05
L004259,O01731,P005,1,65.00,0.10
L004260,O01732,P003,2,199.00,0.00
L004261,O01732,P021,4,249.00,0.20
L004262,O01733,P019,5,78.00,0.20
L004263,O01733,P013,1,271.00,0.10
L004264,O01734,P020,2,$189.00,0.00
L004265,O01734,P013,3,271.00,0.00
L004266,O01734,P016,2,231.00,0.10
L004267,O01734,P009,5,93.00,0.00
L004268,O01735,P022,1,134.00,0.10
L004269,O01735,P020,4,189.00,0.00
L004270,O01736,P024,1,81.00,0.05
L004271,O01736,P010,5,211.00,0.10
L004272,O01736,P013,3,271.00,0.00
L004273,O01736,P023,3,68.00,0.05
L004274,O01737,P006,4,196.00,0.20
L004275,O01737,P023,3,68.00,0.10
L004276,O01738,P019,1,78.00,0.05
L004277,O01738,P012,3,134.00,0.00
L004278,O01738,P017,3,300.00,0.20
L004279,O01739,P003,1,199.00,5%
L004280,O01739,P021,5,249.00,0.05
L004281,O01739,P022,5,134.00,0.00
L004282,O01739,P004,4,123.00,0.20
L004283,O01740,P021,1,249.00,0.00
L004284,O01740,P018,2,269.00,0.05
L004285,O01741,P009,2,93.00,0.05
L004286,O01741,P010,1,211.00,0.10
L004287,O01742,P016,1,231.00,0.00
L004288,O01742,P007,3,35.00,0.20
L004289,O01742,P007,1,35.00,0.20
L004290,O01742,P021,3,249.00,0.20
L004291,O01743,P015,3,254.00,0.20
L004292,O01743,P021,4,249.00,0.05
L004293,O01743,P005,3,$65.00,0.00
L004294,O01744,P015,3,254.00,0.10
L004295,O01745,P022,1,134.00,0.05
L004296,O01746,P009,3,93.00,0.20
L004297,O01746,P023,2,68.00,0.00
L004298,O01747,P012,5,134.00,0.05
L004299,O01747,P008,5,188.00,0.00
L004300,O01747,P010,3,211.00,0.10
L004301,O01748,P024,4,81.00,0.05
L004302,O01749,P017,5,300.00,0.05
L004303,O01749,P005,2,65.00,0.00
L004304,O01749,P022,4,134.00,0.05
L004305,O01750,P024,4,81.00,0.10
L004306,O01750,P009,4,93.00,0.20
L004307,O01750,P016,1,231.00,0.05
L004308,O01751,P019,3,78.00,0.10
L004309,O01751,P012,3,134.00,0.20
L004310,O01751,P008,2,188.00,10%
L004311,O01752,P020,5,189.00,0.05
L004312,O01752,P018,1,269.00,0.00
L004313,O01752,P024,3,81.00,0.10
L004314,O01753,P010,4,211.00,0.00
L004315,O01753,P003,1,199.00,0.00
L004316,O01754,P024,5,81.00,0.05
L004317,O01754,P023,1,68.00,0.00
L004318,O01755,P015,5,254.00,0.00
L004319,O01755,P001,2,122.00,0.20
L004320,O01756,P012,2,134.00,0.20
L004321,O01756,P014,4,294.00,0.00
L004322,O01756,P024,5,$81.00,0.00
L004323,O01757,P010,4,211.00,0.00
L004324,O01758,P009,3,93.00,0.05
L004325,O01758,P019,1,78.00,0.10
L004326,O01758,P020,2,189.00,0.20
L004327,O01759,P014,5,294.00,0.10
L004328,O01759,P009,3,93.00,0.10
L004329,O01759,P002,2,284.00,0.10
L004330,O01759,P007,4,35.00,0.00
L004331,O01760,P006,1,196.00,0.05
L004332,O01760,P009,2,93.00,0.00
L004333,O01761,P011,2,80.00,0.20
L004334,O01761,P010,3,211.00,0.20
L004335,O01762,P012,2,134.00,0.10
L004336,O01763,P021,4,249.00,0.00
L004337,O01763,P014,4,294.00,0.05
L004338,O01763,P016,4,231.00,0.10
L004339,O01764,P015,2,254.00,0.05
L004340,O01764,P021,4,249.00,0.00
L004341,O01764,P006,1,196.00,10%
L004342,O01764,P007,1,35.00,0.05
L004343,O01765,P024,4,81.00,0.05
L004344,O01765,P006,5,196.00,0.20
L004345,O01765,P022,3,134.00,0.00
L004346,O01766,P014,4,294.00,0.10
L004347,O01766,P022,5,134.00,0.20
L004348,O01766,P011,1,80.00,0.20
L004349,O01766,P008,5,188.00,0.05
L004350,O01767,P011,2,80.00,0.05
L004351,O01767,P003,1,$199.00,0.20
L004352,O01767,P003,5,199.00,0.00
L004353,O01767,P018,4,269.00,0.00
L004354,O01768,P001,1,122.00,0.00
L004355,O01768,P006,4,196.00,0.05
L004356,O01768,P024,5,81.00,0.05
L004357,O01769,P020,2,189.00,0.10
L004358,O01769,P009,3,93.00,0.20
L004359,O01769,P017,1,300.00,0.05
L004360,O01770,P009,3,93.00,0.20
L004361,O01770,P004,5,123.00,0.10
L004362,O01770,P018,2,269.00,0.10
L004363,O01770,P004,4,123.00,0.20
L004364,O01771,P015,5,254.00,0.20
L004365,O01772,P007,2,35.00,0.00
L004366,O01772,P015,5,254.00,0.20
L004367,O01772,P021,4,249.00,0.20
L004368,O01772,P019,2,78.00,0.00
L004369,O01773,P007,2,35.00,0.10
L004370,O01773,P023,5,68.00,0.10
L004371,O01773,P010,5,211.00,0.05
L004372,O01774,P010,2,211.00,5%
L004373,O01774,P003,2,199.00,0.10
L004374,O01774,P007,3,35.00,0.05
L004375,O01775,P010,4,211.00,0.05
L004376,O01775,P009,4,93.00,0.20
L004377,O01775,P016,3,231.00,0.00
L004378,O01775,P020,1,189.00,0.05
L004379,O01776,P003,5,199.00,0.10
L004380,O01776,P001,1,$122.00,0.00
L004381,O01776,P002,3,284.00,0.10
L004382,O01776,P003,5,199.00,0.20
L004383,O01777,P023,1,68.00,0.00
L004384,O01778,P002,5,284.00,0.05
L004385,O01778,P002,5,284.00,0.00
L004386,O01778,P009,2,93.00,0.00
L004387,O01779,P022,1,134.00,0.10
L004388,O01779,P008,1,188.00,0.00
L004389,O01779,P021,1,249.00,0.00
L004390,O01779,P006,1,196.00,0.10
L004391,O01780,P004,5,123.00,0.00
L004392,O01780,P004,2,123.00,0.05
L004393,O01780,P006,3,196.00,0.10
L004394,O01781,P008,2,188.00,0.10
L004395,O01781,P017,3,300.00,0.00
L004396,O01781,P012,5,134.00,0.20
L004397,O01782,P009,3,93.00,0.05
L004398,O01782,P024,2,81.00,0.10
L004399,O01782,P017,3,300.00,0.10
L004400,O01782,P017,2,300.00,0.20
L004401,O01783,P002,2,284.00,0.05
L004402,O01784,P009,5,93.00,0.20
L004403,O01785,P016,1,231.00,20%
L004404,O01786,P012,3,134.00,0.20
L004405,O01787,P016,4,231.00,0.05
L004406,O01787,P005,5,65.00,0.20
L004407,O01787,P001,2,122.00,0.05
L004408,O01788,P012,5,134.00,0.05
L004409,O01788,P016,2,$231.00,0.20
L004410,O01789,P011,1,80.00,0.05
L004411,O01789,P003,1,199.00,0.10
L004412,O01789,P005,4,65.00,0.00
L004413,O01790,P021,5,249.00,0.05
L004414,O01790,P019,1,78.00,0.05
L004415,O01790,P022,2,134.00,0.05
L004416,O01791,P015,2,254.00,0.10
L004417,O01791,P024,2,81.00,0.10
L004418,O01791,P015,3,254.00,0.05
L004419,O01791,P021,3,249.00,0.10
L004420,O01792,P020,2,189.00,0.10
L004421,O01792,P009,5,93.00,0.10
L004422,O01792,P003,5,199.00,0.20
L004423,O01793,P018,4,269.00,0.05
L004424,O01793,P013,1,271.00,0.05
L004425,O01793,P003,4,199.00,0.00
L004426,O01794,P005,4,65.00,0.00
L004427,O01794,P003,3,199.00,0.10
L004428,O01795,P012,1,134.00,0.10
L004429,O01795,P023,4,68.00,0.00
L004430,O01795,P010,3,211.00,0.00
L004431,O01796,P015,4,254.00,0.00
L004432,O01796,P011,5,80.00,0.20
L004433,O01796,P013,4,271.00,0.20
L004434,O01796,P012,3,134.00,20%
L004435,O01797,P016,5,231.00,0.20
L004436,O01797,P008,2,188.00,0.10
L004437,O01797,P005,4,65.00,0.05
L004438,O01797,P002,4,$284.00,0.00
L004439,O01798,P012,3,134.00,0.00
L004440,O01798,P016,3,231.00,0.10
L004441,O01799,P007,2,35.00,0.05
L004442,O01799,P015,2,254.00,0.05
L004443,O01799,P008,1,188.00,0.20
L004444,O01800,P006,1,196.00,0.05
L004445,O01800,P014,4,294.00,0.05
L004446,O01800,P018,4,269.00,0.10
L000001,O00001,P010,1,$211.00,20%
L000002,O00002,P016,1,231.00,0.10
L000003,O00003,P024,3,81.00,0.05
L000004,O00003,P012,3,134.00,0.05
L000005,O00003,P009,2,93.00,0.05
L000006,O00004,P022,2,134.00,0.20
L000007,O00004,P002,1,284.00,0.05
L000008,O00004,P018,1,269.00,0.00
L000009,O00005,P006,2,196.00,0.20
L000010,O00005,P008,2,188.00,0.10
L000011,O00005,P019,5,78.00,0.20
L000012,O00005,P007,3,35.00,0.05
L000013,O00006,P013,2,271.00,0.00
L000014,O00006,P012,1,134.00,0.20
L000015,O00006,P018,2,269.00,0.00
L000016,O00007,P020,3,189.00,0.10
L000017,O00007,P006,2,196.00,0.00
L000018,O00008,P005,2,65.00,0.00
L000019,O00008,P002,1,284.00,0.10
L000020,O00009,P009,4,93.00,0.00
L000021,O00009,P007,3,35.00,0.05
L000022,O00010,P003,4,199.00,0.00
L000023,O00011,P010,2,211.00,0.05
L000024,O00011,P020,1,189.00,0.10
L000025,O00011,P014,5,294.00,0.00
X000001,O00001,P010,-2,211.00,0.20
X000002,O00002,P999,1,231.00,0.10
X000003,O00003,P024,3,81.00,1.50
X000004,O00003,P012,3,unknown,0.05
X000005,O99999,P009,2,93.00,0.05
